inchi,name,E,ES_root_dipole,ES_root_electronic_spatial_extent,ES_root_molar_volume,E_scf,E_thermal_correction,E_zpe,G,G_thermal_correction,H,H_thermal_correction,dipole,electronegativity,electronic_spatial_extent,hardness,homo_energy,lumo_energy,molar_mass,molar_volume,number_of_atoms,zero_point_correction,C_APT_charge,C_ES_root_Mulliken_charge,C_ES_root_NPA_Rydberg,C_ES_root_NPA_charge,C_ES_root_NPA_core,C_ES_root_NPA_total,C_ES_root_NPA_valence,C_Mulliken_charge,C_NMR_anisotropy,C_NMR_shift,C_NPA_Rydberg,C_NPA_charge,C_NPA_core,C_NPA_total,C_NPA_valence,C_VBur,O_APT_charge,O_ES_root_Mulliken_charge,O_ES_root_NPA_Rydberg,O_ES_root_NPA_charge,O_ES_root_NPA_core,O_ES_root_NPA_total,O_ES_root_NPA_valence,O_Mulliken_charge,O_NMR_anisotropy,O_NMR_shift,O_NPA_Rydberg,O_NPA_charge,O_NPA_core,O_NPA_total,O_NPA_valence,O_VBur,order,ring_size,C_angle,OC_length,OC_L,OC_B1,OC_B5,C_PVBur
"InChI=1S/C14H15NO3/c16-10-7-5-9(6-8-10)15-13(17)11-3-1-2-4-12(11)14(15)18/h1-4,9-10,16H,5-8H2/t9-,10+",1p,-822.6941200044189,1.4387792049991952,5137.516817501075,2372.95558444364,-822.9758920305068,0.28858198736791135,-822.7088521039369,-822.7510773791131,0.2316256122316896,-822.6931760044189,0.28952598755826836,3.7454910717625096,0.18960467100928133,5133.083572962161,0.13412509294244357,-0.32372976395172487,-0.055479578066837745,245.27740000000006,2064.607291594579,33.00000000000001,0.2738498880402404,0.5765002884734118,0.04590094025428985,0.020818993099607257,0.09563165783485503,1.9992599938568003,5.904368342165146,3.884299349268795,0.04564707809589472,61.554791555285696,117.62026408248794,0.020858775599005435,0.09622205188590974,1.9992599938568003,5.903777948114092,3.883669174273447,0.6128084738937659,-0.7704829318423271,-0.503570217499331,0.013179480779940146,-0.7270600136462454,1.9998299988791997,8.727060013646247,6.714050536130344,-0.5065505415039724,31.320695895176527,284.7643471417266,0.013179519238932909,-0.7291696864145037,1.9998299988791997,8.729169686414505,6.716160168048277,0.4389361265895866,secondary,6,110.6,1.4247048299888891,6.1267341447183705,2.111820333337697,11.096724848354539,0.46444507088003656
"InChI=1S/C14H15NO3/c16-10-7-5-9(6-8-10)15-13(17)11-3-1-2-4-12(11)14(15)18/h1-4,9-10,16H,5-8H2/t9-,10-",1o,-822.6948550334469,1.2608659514049423,5478.026747921529,1946.5808776050674,-822.9760358854588,0.288486107155538,-822.7096910092996,-822.7519712160707,0.23136892487417168,-822.6939100339418,0.28943010724562374,3.700820898389197,0.18919438261453453,5459.133610620417,0.13451487353663447,-0.323709256151169,-0.05467950907790005,245.27740000000003,2066.7273993502217,33.00000000000001,0.2736491315573852,0.6217725263272098,0.015226244710128898,0.01909005189897741,0.09943930226772603,1.9992200211168707,5.900560697732274,3.8822506200031857,0.016651473313123534,59.229370028775264,112.0365584366026,0.019090042375314056,0.09961988523386062,1.9992200211168707,5.90038011476614,3.8820700480862973,0.6150140305537253,-0.8097468324966031,-0.4994409985702647,0.012669714927227179,-0.7202709262032014,1.9998200058509181,8.720270926203202,6.707781205543467,-0.500691504630516,48.5665822025991,261.5513775168148,0.012679721442182535,-0.7215012142610303,1.9998200058509181,8.721501214261032,6.7090014878475595,0.3909993268017119,secondary,6,110.66,1.4205146340653494,12.669534760765321,2.303825201816434,5.132701012208888,0.46602401827131495
"InChI=1S/C9H10O/c10-9-5-7-3-1-2-4-8(7)6-9/h1-4,9-10H,5-6H2",1ah,-424.006915,1.5092,1364.9576,1188.549,-424.182170205,0.177854,-424.014829,-424.047361,0.137408,-424.005971,0.178798,1.7445,0.14093,1365.409,0.15566999999999998,-0.2966,0.01474,134.1774,1237.394,20.0,0.16994,0.608531,0.029605,0.02119,0.10721,1.99932,5.89279,3.87227,0.039582,30.4273,107.1983,0.02048,0.10994,1.99933,5.89006,3.87025,0.5807111390811831,-0.763142,-0.498155,0.01261,-0.72095,1.99983,8.72095,6.70851,-0.502541,40.9983,272.8099,0.0126,-0.72275,1.99983,8.72275,6.71033,0.4067023285084959,secondary,5,104.05,1.4207663601891058,4.572138320699649,2.014513301057508,6.847361965682719,0.4233794839521712
"InChI=1S/C19H16FNO/c20-14-9-7-12(8-10-14)18-15-3-1-2-4-17(15)21-19(13-5-6-13)16(18)11-22/h1-4,7-10,13,22H,5-6,11H2",1am,-963.1120008936989,2.0685998743385516,7096.818735336319,2389.0398430178566,-963.4206066852107,0.32420605717963946,-963.1300008934145,-963.1776559606667,0.25855114081333275,-963.1110568936989,0.32515005717963946,1.853540630799321,0.15952013700197207,7078.446122388052,0.1255525361587532,-0.28507267316072527,-0.03396760084321887,293.3399,2311.3987164247133,38.0,0.30620605746383533,0.632180153307656,-0.2190314171069272,0.02123478596778376,-0.09417869228598691,1.999208493983764,6.094178692285987,4.073738115395008,-0.21080876397361142,51.20659185974642,122.70428026355799,0.019831222678565054,-0.0910132275891713,1.9991984939837641,6.091013227589171,4.071983510926842,0.5626538104375579,-0.8065517964542491,-0.4943487338104064,0.012110452663037258,-0.7239381819212346,1.9998299999999998,8.723938181921234,6.712007729258197,-0.4942579830661689,59.07349888025597,287.90003292988933,0.011635648249415608,-0.718456431279694,1.9998269788244327,8.718456431279694,6.706999277014042,0.4302960507829636,primary,0,110.19,1.4227102417884356,6.452404162695882,1.860780799574961,8.118164221309327,0.46107372753126874
"InChI=1S/C9H12O3/c1-11-8-3-4-9(12-2)7(5-8)6-10/h3-5,10H,6H2,1-2H3",1aq,-575.6037077720689,5.172244580845631,2469.480319910018,1565.693056408432,-575.8114887793147,0.2125969028398814,-575.6154930859549,-575.6531479800879,0.16315715786152538,-575.6027637720689,0.2135413658804543,4.581885513412462,0.12448480422335637,2497.3950850970145,0.13903489740940111,-0.26351970163275745,0.014550093186044766,168.192,1255.4316137249386,23.999999999999996,0.20081195067685031,0.6575035822827024,-0.09197660592116344,0.022801161957769628,-0.07868390825838625,1.9992328424890182,6.078683908258386,4.056651840752542,-0.09562522755605751,52.86916769987731,119.5887461035048,0.022121331369871176,-0.07975419289067905,1.9992172613886259,6.079754192890679,4.05841924429163,0.49575861665417986,-0.8040398570842813,-0.5125621292631174,0.012684742833105295,-0.7288583614024421,1.9998382745651775,8.728858361402441,6.716335366577453,-0.5145263650243335,58.173584570578036,306.3615777039184,0.011752662318970729,-0.7226403840965152,1.9998310131765513,8.722640384096515,6.71106032583017,0.38228439371896283,primary,0,109.44,1.4175357960008155,7.124394978433235,1.7964102012797794,7.244825150372258,0.38056628794059644
"InChI=1S/C8H6ClF3O/c9-7-2-1-6(8(10,11)12)3-5(7)4-13/h1-3,13H,4H2",1al,-1143.3185661246612,4.038943796767045,3089.366067710531,1307.8291602716822,-1143.4545236810347,0.1414411953034026,-1143.3302812849158,-1143.3706738110068,0.08933407902396077,-1143.3176220250143,0.14238519530340263,3.785802555364454,0.16610875024235197,3169.3131370611363,0.15270877711413705,-0.318817527356489,-0.013399973128214948,210.583,1214.3675258138564,19.0,0.12972670476158338,0.591848904742131,-0.1423290924262383,0.022514368552066042,-0.1005696034736465,1.9992133028706718,6.100569603473646,4.07884093558369,-0.15230026409055053,52.94261311729546,119.70798978241085,0.021338837762684748,-0.08365327189625534,1.999203302870672,6.083653271896254,4.063105430600789,0.5052865972270382,-0.7714147346605706,-0.48922921794426905,0.011803224385927534,-0.7126425640314951,1.9998266971293281,8.712642564031494,6.701016036774896,-0.4971076332489916,78.45875509517248,310.90727072283033,0.01135349854988021,-0.7173828428934246,1.9998266971293281,8.717382842893425,6.706200340810763,0.3848462703505025,primary,0,109.06,1.4119475036931783,6.611033208651785,1.934517781944042,7.357968155930081,0.39422239682147286
"InChI=1S/C15H19NO4/c1-15(2,3)20-14(18)16-8-10(9-17)12-7-11(19-4)5-6-13(12)16/h5-8,17H,9H2,1-4H3",1ar,-938.3459757200923,3.036152972439049,7324.015141362067,2601.095347212832,-938.6814561985175,0.34417969055044956,-938.3658227605773,-938.4143689293185,0.2757867797049271,-938.3450314608243,0.34512369055044956,3.999911869700089,0.13719160245709935,7461.208120034878,0.13155450025864202,-0.2687461027157414,-0.00563710219845734,277.3194,2316.0852295345408,39.0,0.3243328641232441,0.6878385141174135,-0.1143303383945838,0.02128438683378555,-0.08205176033487821,1.999187669992235,6.0820517603348785,4.061579043361752,-0.11299021743015804,60.42773679360997,125.33876468289041,0.02094501174701022,-0.0804872606070943,1.999187669992235,6.080487260607094,4.060353358363595,0.47945506844430275,-0.7940287615034878,-0.50360765337979,0.012239491509834558,-0.7174461291673554,1.99983,8.717446129167355,6.705376621061734,-0.5028002808005583,70.78503623360302,291.7639453647378,0.012329039560158383,-0.7171910797785762,1.99983,8.717191079778576,6.70503074763379,0.376310127145114,primary,0,109.965,1.42160219005561,8.943958525578813,1.781511416983893,8.981293147338938,0.37064319845086513
"InChI=1S/C16H12FNO/c17-13-7-5-11(6-8-13)16-12(10-19)9-18-15-4-2-1-3-14(15)16/h1-9,19H,10H2",1am2,-846.4793024531673,1.8151834475316708,5144.945138256742,2108.9636554129474,-846.7278448128027,0.2581089503998125,-846.4941867816042,-846.5371713218556,0.20024027122115945,-846.4783584531673,0.2590534511281959,3.0306889115818505,0.16286464017751914,5212.772639762919,0.1257208869872819,-0.28858552716480107,-0.03714375319023723,253.27530000000002,1914.0927944728328,31.0,0.24322481147255087,0.653160168656842,-0.16799499526063627,0.020818944008634144,-0.07982858910625586,1.9991892872909867,6.079828589106256,4.059823469993522,-0.16250250172212916,51.365698902013506,120.37183458171249,0.019896850029219815,-0.08387035622287878,1.9992137756262258,6.083870356222879,4.064763530828496,0.5280747033284201,-0.8034086417463219,-0.49018944405967235,0.011544772371606548,-0.7156943301925743,1.9998300000000002,8.715694330192575,6.704319557820968,-0.4970418862469208,88.53870606000801,301.3449786586505,0.011315379469918174,-0.7202230952223138,1.9998300000000002,8.720223095222314,6.709079260346337,0.4049602183366174,primary,0,109.66499999999999,1.4190491617657026,6.702706066624143,2.0604718743135724,8.2584603573009,0.4244005082174631
"InChI=1S/C5H6OS/c6-3-5-1-2-7-4-5/h1-2,4,6H,3H2",1ap,-667.4234320117148,1.6102566986866325,951.1322030510034,845.3842310224493,-667.5283636550276,0.10740201427057941,-667.4300563079875,-667.4613726302455,0.06946183429156536,-667.4224880117148,0.10834645282223118,1.7644640463720087,0.1399351246039771,952.7667800498843,0.1558550330151625,-0.2957901576191396,0.015919908411185377,114.16180000000001,848.1386008074851,13.000000000000002,0.10077815654955319,0.6639335300082085,-0.0579354817800661,0.02371156549553176,-0.10967422789737816,1.9991956144834826,6.109674227897379,4.086767047918364,-0.0692096327987092,53.42001528759337,120.56392370765477,0.02119558892499262,-0.07593917359192762,1.9991856144834825,6.075939173591928,4.05555235569997,0.46676852173916206,-0.7668099849315725,-0.48812096122530135,0.012998577210262187,-0.7031485729420606,1.9998400000000003,8.703148572942062,6.690305610215281,-0.5041964683681991,65.4335857889174,294.4020860894667,0.01214489030936854,-0.7143814888200628,1.9998356144834826,8.714381488820063,6.702400984027213,0.36574551410941925,primary,0,109.77,1.4161519628036021,5.91800184934777,1.7473574695648133,5.7777389156807155,0.3528809322963063
"InChI=1S/C15H23NO/c17-13-15-10-4-5-11-16(15)12-6-9-14-7-2-1-3-8-14/h1-3,7-8,15,17H,4-6,9-13H2",1k,-714.9936747353182,3.2864948185707976,5847.570702542934,2151.556770391691,-715.3664021777331,0.3775877303832658,-715.0096100269925,-715.0547329493662,0.3165287912981779,-714.9927307289348,0.37853198527936815,3.2477160519567625,0.13489775486362152,6065.218949447747,0.15420277581115902,-0.28910053067478053,0.019305020947537496,233.3528,2005.2417877728092,40.0,0.36165171267059615,0.4928706246712593,-0.0829794560975276,0.020928970968311457,-0.06681929059127449,1.9992594578036107,6.066819290591274,4.04663087968714,-0.08264864961850635,49.58708412938819,121.34213682202764,0.020922724548830242,-0.06664060012893792,1.9992594578036107,6.066640600128937,4.0464584544580235,0.5373451184102482,-0.7852876382683338,-0.5196104720253041,0.013270428420834944,-0.7403196133311377,1.9998301113103079,8.740319613331138,6.727226371094934,-0.5203778940513953,75.62790793070364,332.7577192160942,0.01329354899078775,-0.7408483404465308,1.9998301113103079,8.740848340446531,6.727731959711268,0.434054249490413,primary,0,110.07499999999999,1.4166315726988115,5.468614105377417,1.764758980746439,9.386072569411274,0.4236145976005324
"InChI=1S/C10H14O/c11-9-5-4-8-10-6-2-1-3-7-10/h1-3,6-7,11H,4-5,8-9H2",1e,-464.45400695199396,1.8739291462193945,2706.717135059813,1486.9977492351966,-464.6837639142313,0.23129124534210643,-464.4650153621486,-464.5035735296028,0.18172496221227372,-464.4530628735903,0.23223556506788315,1.91865959115417,0.13971387911535302,2733.9001494074246,0.15944318407285754,-0.29915706318821056,0.019729304957504544,150.21999999999997,1423.9349476077782,24.999999999999996,0.22028277792144982,0.5955274740766946,-0.0849196199360527,0.019628275721212434,-0.05851884407422592,1.9992967045985963,6.058518844074225,4.039597698859132,-0.08450537544380789,60.935572778602676,119.23686482963612,0.019465765455160114,-0.058071577088577686,1.9992967616519588,6.058071577088577,4.039307915982201,0.47121536539220155,-0.7722678561767513,-0.512172703972174,0.012775832269517149,-0.727128942616762,1.9998299999999998,8.72712894261676,6.71452606784156,-0.5129249581177998,64.6171969900837,302.0430501870477,0.012803505880781949,-0.7277538467475314,1.9998299999999998,8.72775384674753,6.715124342003781,0.35951045010493476,primary,0,110.055,1.4206479621847,7.227435800775269,1.8039520440369095,7.851612185318581,0.3402410482113788
"InChI=1S/C8H10N4O/c13-3-1-2-7-4-9-8-10-6-11-12(8)5-7/h4-6,13H,1-3H2",1ag,-604.880132826705,5.262060380174631,2995.217197144686,1423.3938210339877,-605.0702892575114,0.19747205164094012,-604.8909909826557,-604.9290760979053,0.14852878044056003,-604.8791884362928,0.19841609752284628,6.82166575221528,0.17443064942543773,3103.1241812927024,0.13940089266960587,-0.31383154209504355,-0.035029756755831865,178.19320000000002,1522.654976297902,23.000000000000007,0.18661372650478159,0.5861079695095166,-0.1092097770378708,0.017631413634145925,-0.061145887807473556,1.9992949299059037,6.061145887807475,4.044219624256794,-0.1109174447965436,60.454413603965364,121.83224348733852,0.017428130591969376,-0.0610065784386567,1.99929581474301,6.061006578438658,4.044285302259393,0.4829475076868822,-0.7742644383776285,-0.5111188062254061,0.01263737832700746,-0.733695792088027,1.9998302765823452,8.733695792088028,6.721231917233249,-0.5106765130656907,103.15548470818808,309.52623989821046,0.012603286268891779,-0.7334868474757787,1.9998302765823452,8.733486847475781,6.721057003109535,0.3854950997836126,primary,0,109.905,1.4199169759957728,6.4061598933278665,1.9852756441410926,8.872101260610586,0.35541430186131284
"InChI=1S/C18H17NO2/c20-13-7-12-16-19-17(14-8-3-1-4-9-14)18(21-16)15-10-5-2-6-11-15/h1-6,8-11,20H,7,12-13H2",1g,-900.9965218410125,2.443329278190338,7480.353397191022,2403.449149633872,-901.3216224509074,0.33108899923362006,-901.0145333653919,-901.0634369741753,0.26417378367853717,-900.9955774965989,0.3320333307485814,2.556477746339508,0.14366582901251213,7533.400195436161,0.12089899712400809,-0.2645648261365202,-0.022766831888504042,279.3378,2301.8214384363464,38.0,0.31307738128303675,0.5977960231314182,-0.09965575140744004,0.019167151209242547,-0.06211302926614602,1.9992978092846776,6.062113029266146,4.0436469564495585,-0.09893427769157671,60.028472630808515,120.88601775404514,0.01907243044060769,-0.062035826878775166,1.9992989639414196,6.062035826878775,4.0436623172742925,0.4802981533522189,-0.7719416005621395,-0.5095146927444951,0.01258461834213669,-0.7274864230003777,1.9998276753325692,8.727486423000379,6.715073884334201,-0.5112466414130703,78.11212458850247,306.10740423610173,0.012604449727834114,-0.7289044592378887,1.9998276753325692,8.728904459237889,6.716473750535811,0.3701862147659142,primary,0,109.92,1.4193445534212132,9.737399188651404,1.9418666866809378,10.95912107479013,0.35238626017873886
"InChI=1S/C10H8FNO2/c11-8-3-1-7(2-4-8)10-5-9(6-13)12-14-10/h1-5,13H,6H2",1ai,-690.698253562239,3.8327690021107426,3868.9628406596157,1549.2490357135102,-690.8692255700491,0.17701830772722318,-690.7099161754239,-690.7499218422782,0.12534933541520055,-690.697309562239,0.17796261545444636,3.007565120363049,0.15750353171858075,3935.3480738354497,0.13337578180034282,-0.2908793135189236,-0.02412774991823794,193.1771,1440.5084964391967,22.0,0.16535569454228316,0.6098948645392211,-0.13147608629874072,0.021074659028968136,-0.09064532281498111,1.9991692318166954,6.090645322814981,4.070401431969318,-0.12862179571074966,56.049471663676094,124.34623783911312,0.020285445368323645,-0.0916522682378128,1.9991692318166954,6.091652268237812,4.072197591052793,0.4535387107970722,-0.7609854417549504,-0.496983329278615,0.011583899923688743,-0.7112180823563248,1.999826922727768,8.711218082356325,6.699804182432636,-0.4972949828607679,105.7323599401499,319.01569175703327,0.011290068085190291,-0.7115542414398011,1.9998299999999998,8.711554241439801,6.700444173354612,0.3641619590765639,primary,0,108.86500000000001,1.412612367015016,6.690225258420254,1.9127273672614646,10.001644379319018,0.33599985413330213
"InChI=1S/C13H12O/c14-10-11-6-8-13(9-7-11)12-4-2-1-3-5-12/h1-9,14H,10H2",1b,-577.5793760788612,2.1319299586349914,3806.2039620399846,1748.9467389430629,-577.8021572060115,0.2274152316725212,-577.5909890866806,-577.6296516839425,0.17713962659131238,-577.5784320788612,0.22835923167252117,2.335177601427284,0.14460335779744893,3812.4398155415547,0.13510017106562794,-0.2797035288630769,-0.009503186731820986,184.2372,1540.9945795288622,26.0,0.2158015457821214,0.6325223269184364,-0.07953756809170295,0.02156600197544737,-0.09012652985080055,1.99922,6.090126529850801,4.069340527875353,-0.08297367494710227,56.914206199158116,117.54174777762171,0.020638334979539475,-0.0796004496817739,1.9992167807104186,6.079600449681775,4.059745333991816,0.47551039743476536,-0.7849720615396627,-0.4976787363549284,0.011872658856467797,-0.7147415737488227,1.9998367807104187,8.714741573748821,6.703035353471517,-0.5046895131831453,89.3422303039018,305.0635050868955,0.011979641589863919,-0.7169509220440713,1.99983,8.71695092204407,6.705148061164626,0.3747077905948397,primary,0,109.38,1.4142353089819855,8.19348302519109,1.8390043490414882,10.091730781041552,0.3588027558324785
"InChI=1S/C11H14O2/c12-10-6-11(7-10)13-8-9-4-2-1-3-5-9/h1-5,10-12H,6-8H2/t10-,11+",1c,-577.7408814812319,2.5197365964103824,3534.4633064842265,1683.864890600989,-577.9752552457054,0.24305751532263184,-577.7527598874769,-577.793161410334,0.19077739320380843,-577.7399372882153,0.24400174030132055,2.484446058786694,0.14389650426106793,3709.542099123345,0.1595019072874323,-0.3033984115485002,0.01560540302636438,178.23040000000003,1602.2766146878357,27.000000000000004,0.2311795441010931,0.6724457189333376,0.007536244133052313,0.020560816375441302,0.10132537140765929,1.9991934824936415,5.8986746285923415,3.878918501506017,0.007426335051503198,72.51523230162363,124.74388381970543,0.02052091184125787,0.1013097942220535,1.9991934824936415,5.898690205777947,3.878968297586982,0.5553562357171865,-0.8153018473703628,-0.495502870670062,0.012158503425975437,-0.7167813176683415,1.999810113926192,8.716781317668342,6.704814882515782,-0.49567654397077243,64.7064992855286,270.12652623682465,0.012162696134242933,-0.7169474018257963,1.999810113926192,8.716947401825797,6.704978083511907,0.3699601102651821,secondary,4,88.97,1.4074469505723801,9.217541298071282,2.0541555508939147,7.698875495132441,0.39967223544580205
